condition,cue_index,value,cue_start_sec,cue_start_lsl,content_start_sec,pre_taskgamma,rec_taskgamma,pre_tasktheta,upd_tasktheta,maint_tasktheta,rec_visualgamma,upd_visualgamma,maint_visualgamma,fp1_hf,artifact_hf,DR_gamma,WMU_theta,MAINT_theta,visual_search_upd,visual_search_maint,contrast_pre_badge_0_1,DR_gamma_z,WMU_theta_z,MAINT_theta_z,visual_search_upd_z,visual_search_maint_z,fp1_hf_z,artifact_hf_z,artifact_score,OCM_score,OCM_event_vs_target_control_null,prior_sum,new_sum,prior_units,carry_required,high_carry_load,hard9_pattern,large_sum_load,large_sum_load_z,carry_required_z,high_carry_load_z,hard9_pattern_z,arithmetic_compute_load,compute_stall_score,cue_visibility_burden,squint_proxy,latent_guess_risk
TARGET_1,14,10,43.234568,1932.4416755,42.0,1.1680432399858467,0.6818963738010968,2.13348173755171,2.4662044918955432,2.0607925475565123,1.831589712935656,1.2533640098019072,1.045930306472075,0.9848930269331322,1.1407498708276518,-0.4861468661847499,0.33272275434383314,-0.0726891899951978,-0.5782257031337488,-0.7856594064635809,0.9999867829455134,-2.5140152548291477,0.22176043939609977,-0.11285413547606321,-2.479843640481304,-2.885579941605704,0.591385099717636,1.2478874338318569,0.9196362667747464,-1.1234000066233811,False,76,86,6,1,7,0,4.343805421853684,-1.8385284685679244,0.0,4.046944556859572,0.0,0.3682511752161194,-0.06651710516590947,-0.21658857363838102,0.8211609166576133,0.6678986883416185
TARGET_1,15,6,46.234568,1935.4416755,45.0,0.5306823301323171,0.6593314549148394,2.0607925475565123,1.7875890279132207,1.1929123610006696,1.1093953003495385,1.2985825877837904,1.208325936243203,0.9248528788629662,1.1119043951260392,0.12864912478252222,-0.2732035196432916,-0.8678801865558428,0.18918728743425195,0.09893063589366458,0.9999999960784314,0.6212333629086656,-0.36690341649261043,-0.8686169999752258,0.8994188242525609,0.3924705966616744,0.12720421007643717,1.0508088506694395,0.5890065303729384,-0.18979272750321075,False,86,92,6,1,3,0,4.465908118654584,-1.65906710876955,0.0,1.3489815189531904,0.0,-0.2434281083310449,-0.5554882235057781,-0.3661801628167455,0.45046583428398795,0.2912085112259466
TARGET_1,16,6,49.234568,1938.4416755,48.0,0.6443810667420001,0.737633055335151,1.1929123610006696,2.4249131386449303,1.7243114966661373,1.4339603344006389,1.4122344937487292,1.1384914482861974,1.093881628192248,1.1083977058808285,0.09325198859315087,1.2320007776442607,0.5313991356654677,-0.021725840651909634,-0.29546888611444144,0.9999108148821713,0.4407201130824945,1.0954186572987874,0.461281544362446,-0.029325966129009205,-1.069066955768676,1.4339950452174997,1.0268503846976553,1.2304227149575775,0.46062727403348647,False,92,98,2,0,0,0,4.532599493153256,-1.5610469579626416,-2.0009189065497472,-0.6744907594765952,0.0,-1.21521885179351,0.03265268001309185,-0.17862292202750296,1.2914944140355542,0.3071848286507963
TARGET_1,17,4,52.234568,1941.4416755,51.0,0.8795861215809015,0.673526492709155,1.7243114966661373,2.6765492454936197,3.1817327632514285,1.5223065864724128,1.2471487365691325,0.9250466641335268,0.8613112542934596,1.0685288412032727,-0.20605962887174656,0.9522377488274825,1.4574212665852913,-0.2751578499032803,-0.597259922338886,0.9999999960784314,-1.0856664423230762,0.8236258825859213,1.3413885139843165,-1.145300398085612,-2.1874226023047503,-0.36404720701619725,0.7544576030973301,0.37722880154866506,0.08801571859226834,False,98,102,8,1,3,0,4.59511985013459,-1.4691571916191088,0.0,1.3489815189531904,0.0,-0.17695963732839048,0.5798479253249562,0.3821134294126628,0.027429476523537333,0.6901240369405902
TARGET_1,18,6,55.234568,1944.4416755,54.0,0.5702355934326795,0.49429123082317095,3.1817327632514285,2.346406531341906,2.355166660786371,1.1347430091208228,1.0949873440443272,1.0883129917311116,0.740629130570669,0.9853281431598588,-0.07594436260950854,-0.8353262319095225,-0.8265661024650575,-0.03975566507649564,-0.0464300173897112,0.9999999960784314,-0.4221232268680723,-0.913011643666616,-0.8293514013056489,-0.10871934319270712,-0.14619652021960666,-1.2970618206372069,0.18601228230813385,0.09300614115406693,-0.7185254567058185,False,102,108,2,0,0,0,4.634728988229636,-1.410941362082032,-2.0009189065497472,-0.6744907594765952,0.0,-1.1626818932352967,-0.8194971025528829,-0.24619344097232526,-0.7779858846063377,0.2113704391440556
TARGET_1,19,3,58.234568,1947.4416755,57.0,0.8540517912003442,1.0828195261688882,2.355166660786371,2.1325094987179285,2.3699359874094914,1.2327068426348369,1.006382895442491,1.3478947659852876,0.9790599537012548,1.0175184510866684,0.22876773496854397,-0.22265716206844255,0.01476932662312036,-0.22632394719234594,0.1151879233504507,0.9999999960784314,1.1318039242125788,-0.3177970894879286,-0.029732093941143973,-0.9302628935531643,0.4527156902605948,0.5462885899796706,0.4059434889695273,0.4761160394745989,0.2244331072067115,False,108,111,8,1,2,0,4.6913478822291435,-1.3277253154782458,0.0,0.6744907594765952,0.0,-0.2960811705482372,-0.2745880515076854,-0.5180428033470766,0.4971678046261204,0.29723270909503413
TARGET_1,20,4,61.234568,1950.4416755,60.0,0.7955665313412728,0.5212186710791974,2.3699359874094914,2.1467587340270566,1.9053306168787711,1.1589285235974611,1.0320219546716127,1.112132491994529,0.9903761978218245,0.9817243074343618,-0.27434786026207536,-0.22317725338243477,-0.46460537053072026,-0.1269065689258484,-0.04679603160293211,0.9999999960784314,-1.4339129927559102,-0.31830236376213084,-0.485337848855869,-0.4924837331175759,-0.14755286952404273,0.6337764532198541,0.16139009038874885,0.3975832718043015,-0.8774703667392505,False,111,115,1,0,0,0,4.718498871295094,-1.2878199444642748,-2.0009189065497472,-0.6744907594765952,0.0,-1.1195893970690818,-0.5604417157481831,-0.06109904855235543,0.4684412262289673,0.31972061330174595
TARGET_1,21,7,64.234568,1953.4416755,63.0,0.696660336988893,0.6220155596357247,1.9053306168787711,7.943026153977428,2.648055537248357,1.3150362507305584,1.105783884632401,1.088157700114336,0.9824368645384675,1.0494740920568246,-0.07464477735316821,6.0376955370986565,0.742724920369586,-0.20925236609815734,-0.2268785506162223,0.9999999960784314,-0.4154957879477844,5.7642025156213,0.6621291156771414,-0.8550890902500001,-0.8148897941077565,0.5723960785025926,0.6242713997861695,0.598333739144381,2.1522417663759583,False,115,122,5,1,3,0,4.7535901911063645,-1.2362442124334012,0.0,1.3489815189531904,0.0,-0.09544009461339281,2.0773548484190427,0.02415978317807227,0.5905524409518446,0.8612354648281618
TARGET_1,22,5,67.234568,1956.4416755,66.0,0.606925025977847,0.6457592895540267,2.648055537248357,2.6873141598255774,1.477280970940101,1.2453770242371978,1.3328004069341945,1.2487905832866246,0.7911697993873531,0.8880473494649244,0.038834263576179695,0.03925862257722024,-1.1707745663082563,0.08742338269699679,0.003413559049426862,0.9999999960784314,0.16320838619002412,-0.06334310337325975,-1.156492900321795,0.45130685876598353,0.03851024195475443,-0.9063230671788871,-0.47863132380307777,0.0,-0.19135246693765323,False,122,127,2,0,0,0,4.812184355372417,-1.1501249974533958,-2.0009189065497472,-0.6744907594765952,0.0,-1.0713961656152742,-0.5833971894002343,-0.3471528196170442,-0.5891099936662766,0.22313994648661042
TARGET_1,23,9,70.234568,1959.4416755,69.0,0.6705163074618203,0.6549189009901477,1.477280970940101,7.714823573896927,1.7897252087893727,1.0561008834447811,1.1581990485723197,1.1910939680565982,0.8887535420354107,0.9960377661182989,-0.015597406471672626,6.237542602956826,0.3124442378492718,0.10209816512753855,0.13499308461181703,0.9999999960784314,-0.11437445557540703,5.958356077575299,0.25318313594809777,0.5159264860789924,0.5261082409615838,-0.15188607904958829,0.2591827628606547,0.12959138143032736,2.3623109997035114,False,127,136,7,1,7,1,4.852030263919617,-1.0915611727580066,0.0,4.046944556859572,4.191004191006287,1.2583403574005336,2.387129363129825,0.18875601060704078,-0.008011984381003243,0.9435239648467645
TARGET_1,24,3,73.234568,1962.4416755,72.0,0.7917631342757847,0.5837507820522544,1.7897252087893727,1.978733744691126,2.0119879762141375,1.1334886036985405,1.1184225379540917,0.9478970757715018,0.8272631039487897,0.8851483804021651,-0.20801235222353032,0.18900853590175326,0.2222627674247648,-0.015066065744448798,-0.1855915279270387,0.9999999960784314,-1.0956246614387735,0.08214053907808722,0.16747315343124466,0.0,-0.6618912970988136,-0.6272794145576612,-0.49843771290306155,0.0,-0.3718990182580256,False,136,139,6,0,0,0,4.919980925828125,-0.9916901747800927,-2.0009189065497472,-0.6744907594765952,0.0,-1.015943977679618,-0.1241976608292197,0.27774053696908246,-0.4077316194624798,0.42721528939329806
TARGET_1,25,5,76.234568,1965.4416755,75.0,0.7944849916877443,0.7442952783508239,2.0119879762141375,3.0513837106519244,1.8281140839086567,0.8954605548777141,0.9562458655125062,1.0234535179160378,0.9219006444939442,0.9210752226724501,-0.05018971333692046,1.0393957344377869,-0.1838738923054808,0.06078531063479209,0.12799296303832364,0.9999999960784314,-0.29078335198508454,0.9083007978082718,-0.21852594196022737,0.33400751908962745,0.5001676908839695,0.10437996963251812,-0.25297768841362017,0.05218998481625906,0.19286379297397763,False,139,144,9,1,5,0,4.941642422609304,-0.9598530264658565,0.0,2.697963037906381,0.0,0.3385422002135455,0.30961793972428414,0.038036098546003164,0.06784698026113678,0.630737484852863
TARGET_1,26,3,79.234568,1968.4416755,78.0,0.6990210336007294,0.5752158942576646,1.8281140839086567,2.8341717092613026,1.48799761005124,1.264283812538587,1.2184450491522771,1.4348781171041385,0.8220605604815501,0.9485352564475421,-0.12380513934306481,1.0060576253526459,-0.3401164738574167,-0.04583876338630977,0.17059430456555158,0.9999999960784314,-0.6661967672007847,0.8759124682628945,-0.3670215128371162,-0.13550594446254763,0.6580366966802658,-0.6675011883647158,-0.06536474675273028,0.0,0.01048197785742068,False,144,147,4,0,0,0,4.976733742420574,-0.908277294434983,-2.0009189065497472,-0.6744907594765952,0.0,-0.9867494695588297,-0.0008869838708877587,-0.02231936396495109,-0.4338757724370653,0.4049868930287724
TARGET_1,27,2,82.234568,1971.4416755,81.0,0.5785973714361022,0.4898111276225462,1.48799761005124,2.6082564492930054,1.7811881274980632,1.0901491483348358,1.060869076920823,1.0096467146377495,0.7435169004145428,0.9326529553867668,-0.08878624381355604,1.1202588392417654,0.29319051744682323,-0.029280071414012676,-0.08050243369708632,0.9999999960784314,-0.48761241496573254,0.9868601690001114,0.23488407704708225,-0.06259062124700292,-0.27245964468212946,-1.2747359667162301,-0.17387609261490183,0.0,0.24667591702316802,False,147,149,7,0,0,0,4.997212273764115,-0.8781788184973218,-2.0009189065497472,-0.6744907594765952,0.0,-0.9762150029806482,0.22062328166803402,0.16721378669061687,-0.8285783783655496,0.45786006875819124
TARGET_1,28,9,85.234568,1974.4416755,84.0,0.4793242813568523,0.6823356491295272,1.7811881274980632,2.1272648719781344,1.8630114338178674,1.243129465818477,1.1232469477078744,1.132379157964061,0.9741473434044395,0.8863466814379984,0.20301136777267487,0.3460767444800712,0.08182330631980417,-0.11988251811060269,-0.11075030785441609,0.999962267229217,1.0004552885102764,0.23473398364162418,0.033997133365027604,-0.46155369731928314,-0.38455005426740374,0.5083083402412575,-0.4902506587949236,0.25415417012062874,0.45004430150964,False,149,158,9,1,9,1,5.0106352940962555,-0.8584502330973188,0.0,5.395926075812762,4.191004191006287,1.6771745660200719,0.3769601134639654,-0.3313242013195823,0.3304004211568174,0.7061555130348941
TARGET_1,29,1,88.234568,1977.4416755,87.0,0.862475818952086,0.43815781404864923,1.8630114338178674,1.9930752846235062,2.739736529353243,0.7881724321784358,1.1488442141629605,1.05544859572175,0.6760995976094273,0.8164565388475424,-0.4243180049034368,0.13006385080563887,0.8767250955353758,0.36067178198452465,0.2672761635433143,0.9999999960784314,-2.1987092757456583,0.024875147061827172,0.7894851303512377,1.6545417148472135,1.01631341774554,-1.7959509303555108,-0.9677553607879776,0.0,-0.7116366254032849,False,158,159,8,0,0,0,5.0689042022202315,-0.7728090657859493,-2.0009189065497472,-0.6744907594765952,0.0,-0.9393355895316677,0.05768472267067723,1.0469699947218998,-1.167368104731082,0.6102859272545256
TARGET_1,30,5,91.234568,1980.4416755,90.0,0.4964291234225149,0.6453909180724808,2.739736529353243,2.155992125856823,2.633982184165321,1.3991897070297836,1.0743652606349705,1.0873052940832109,0.6828290868711999,0.853784299980461,0.14896179464996595,-0.5837444034964201,-0.10575434518792237,-0.3248244463948131,-0.31188441294657276,0.9999999960784314,0.7248210099658139,-0.6685972065591477,-0.14427981372398974,-1.364004625584674,-1.129898441531975,-1.7439240714492004,-0.7127239529929074,0.0,-0.006366441382131428,False,159,164,9,1,5,0,5.075173815233827,-0.7635942547595882,0.0,2.697963037906381,0.0,0.40723277031073934,-0.1958464123507507,-0.4682630609331018,-1.1335506464419802,0.428594283043718
TARGET_1,31,5,94.234568,1983.4416755,93.0,0.6600217142783569,0.5393989618327047,2.633982184165321,1.9027679099155397,1.3996159719870465,0.9210448282568944,1.0613758328587188,1.1093476739058152,0.8940330019805697,0.8992385416123801,-0.12062275244565213,-0.7312142742497811,-1.2343662121782744,0.14033100460182446,0.18830284564892086,0.9999999960784314,-0.6499676858993239,-0.8118657632663088,-1.2169314674695757,0.684282770040283,0.7236597422162284,-0.1110696504940649,-0.4021706574880598,0.0,-0.8281196731601682,False,164,169,4,0,0,0,5.10594547390058,-0.7183673772845417,-2.0009189065497472,-0.6744907594765952,0.0,-0.9202809985561751,-0.8332886570953157,-0.1590759214460379,-0.07219527282114219,0.24831214288141013
TARGET_1,32,8,97.234568,1986.4416755,96.0,0.6995047784863694,0.6224755180994317,1.3996159719870465,2.4341333707398736,2.483545533724456,0.7636800502074547,0.9522624362486282,1.1284912131990534,0.7330966812181,0.8795031367147652,-0.07702926038693769,1.034517398752827,1.0839295617374096,0.1885823860411735,0.36481116299159877,0.9999999960784314,-0.42765583330507917,0.9035614425138867,0.9864157314158665,0.8967551730013849,1.3777516457741517,-1.3552965044951926,-0.5370072493887145,0.0,0.3876453899666963,False,169,177,9,1,8,0,5.135798437050262,-0.6744907594765952,0.0,4.721435316336167,0.0,0.9442870632672333,0.8010286369580669,0.6101277082372383,-0.8809427279218752,0.820640194011564
TARGET_1,33,7,100.234568,1989.4416755,99.0,0.6349037641633372,0.6447369783664397,2.483545533724456,2.062008448280394,1.7639319667760383,1.0503031878755056,1.1908593392723041,0.9994954209191405,0.7271145249981782,0.9692384734046645,0.00983321420310257,-0.4215370854440619,-0.7196135669484178,0.14055615139679856,-0.05080776695636513,0.9999999960784314,0.015312984632783895,-0.5110110621760168,-0.7277019171476131,0.6852741920290455,-0.1624192715916758,-1.4015456008979998,0.0760841482844114,0.0380420741422057,-0.35142802927525696,False,177,184,7,1,5,0,5.181783550292085,-0.606903792365489,0.0,2.697963037906381,0.0,0.46207443214867405,-0.31235797530459614,-0.12831184337046125,-0.8843751886841559,0.4849793379036263
TARGET_1,34,1,103.234568,1992.4416755,102.0,0.5246367434221846,0.6391074609206063,1.7639319667760383,2.4937309689886336,2.4440298930542452,1.0493198162065545,1.2959292240344387,1.014324993021759,0.7690128228173331,0.9368081738041493,0.11447071749842175,0.7297990022125953,0.680097926278207,0.2466094078278842,-0.03499482318479541,0.9999999960784314,0.5489283503641611,0.6075242611464892,0.6026073697642862,1.1522740905518825,-0.10382079505461811,-1.077622529732039,-0.14548673385031988,0.0,0.5831025185571174,False,184,185,4,0,0,0,5.220355825078325,-0.5502119004989022,-2.0009189065497472,-0.6744907594765952,0.0,-0.8614265816812015,0.2211303859943167,0.3315817284354366,-0.7004546443258254,0.42384661780199134
TARGET_1,35,2,106.234568,1995.4416755,105.0,0.5013698952325478,0.4833553265922633,2.4440298930542452,2.201318460350657,3.477319441980467,1.0132283402121987,0.9157708480796178,0.8832907914794276,0.7013959934168815,0.8423438637994307,-0.0180145686402845,-0.24271143270358841,1.0332895489262217,-0.09745749213258081,-0.12993754873277108,0.9999999960784314,-0.1267011533082033,-0.3372800279012768,0.938286613624052,-0.36280628296795386,-0.4556527597891061,-1.6003800683899878,-0.7908875089224587,0.0,0.0020648502410183234,False,185,187,5,0,0,0,5.225746673713202,-0.5422886600477954,-2.0009189065497472,-0.6744907594765952,0.0,-0.8586534475233141,-0.008292715182894123,0.2811792898168602,-1.0402470444534921,0.41357154197829116
TARGET_1,36,6,109.234568,1998.4416755,108.0,0.5483349731138166,0.4981249929336901,3.477319441980467,2.141700476453906,2.4368840337110473,0.7178598112174465,1.2734848069841973,0.9837660240842292,0.7847508874764754,0.9468577224060888,-0.05020998018012651,-1.3356189655265611,-1.0404354082694196,0.5556249957667508,0.26590621286678273,0.999968956331305,-0.2908867059318917,-1.3990513852777664,-1.032616377748104,2.5130078677669134,1.0112367524683261,-0.9559487982453341,-0.0768260253087245,0.0,-0.8824985120334841,False,187,193,7,1,4,0,5.236441962829949,-0.5265691781803472,0.0,2.023472278429786,0.0,0.32156885724432493,-0.7351391267227844,0.19937094344509843,-0.6213667188594671,0.42421256852502454
TARGET_1,37,9,112.234568,2001.4416755,111.0,0.8667624994898475,0.5585814680066021,2.4368840337110473,2.173063371616216,1.6672174777774271,1.0776995667634146,1.0533315975416917,1.061815710193152,0.7899495608779398,0.9183748619744244,-0.3081810314832454,-0.26382066209483135,-0.7696665559336202,-0.024367969221722907,-0.01588385657026259,0.999784333064135,-1.6064505578398487,-0.35778787002952955,-0.7752731176463811,-0.0409604393692427,-0.033000741246823756,-0.9157569445939127,-0.27142714183569117,0.0,-0.9407499946770276,False,193,202,3,1,3,0,5.267858159063328,-0.48039498675419007,0.0,1.3489815189531904,0.0,0.1691071343743311,-0.3239862629293834,0.041806349251854134,-0.5952420139860433,0.5582013395995493
TARGET_1,38,7,115.234568,2004.4416755,114.0,0.4754036097517875,0.6073325479118985,1.6672174777774271,2.489402320056688,3.0229201923716476,0.9077173808851825,1.040079062530671,0.8938930802966191,0.8649233948046458,1.0228130957944366,0.13192893816011098,0.8221848422792608,1.3557027145942204,0.13236168164548856,-0.013824300588563432,0.9999175779827153,0.6379592858320481,0.697278092887934,1.2447134955824752,0.6491902784266667,-0.02536858593066187,-0.33612111672688016,0.44211765673674547,0.22105882836837273,0.7388258849308132,False,202,209,2,0,0,0,5.313205979041787,-0.41374468622482324,-2.0009189065497472,-0.6744907594765952,0.0,-0.8136630566852738,0.4105170041747901,0.3937047618034366,-0.06373754601461121,0.469969094125358
TARGET_1,39,10,118.234568,2007.4416755,117.0,0.47436081649852607,0.4334425794831019,3.0229201923716476,1.7601218438827033,2.5900558556107085,0.8553717362222588,0.8857650942952439,1.426766169679624,0.6717855749719456,0.9093305680816217,-0.040918237015424186,-1.2627983484889442,-0.43286433676093905,0.030393358072985044,0.5713944334573653,0.9999514029657501,-0.24350200378431616,-1.3283053769697168,-0.4551706378238399,0.20017816542430628,2.1432931605110483,-1.8293033941678638,-0.33321973088973184,0.0,-0.7197570798663813,False,209,219,9,1,10,0,5.3471075307174685,-0.3639176248871592,0.0,6.070416835289357,0.0,1.3902330401118335,-0.3234114652641862,-0.07056154013805697,-1.1890472062091115,0.6285280705405104
