trial_id,generator,generator_type,K_true_scaled,K_hat_scaled,K_abs_error_scaled,full_fold_win_rate,dominant_model,full_predictive_win,K_threshold,K_significant_raw,K_interpreted_given_full_win,final_full_plus_K_lock,K_within_15_positive,K_within_10_positive
108,standard_ping_null,null,0.0,0.017016926318474603,0.017016926318474603,0.0,colored_noise_alt,False,0.2136443208169237,False,False,False,,
109,standard_ping_null,null,0.0,0.04407476517048676,0.04407476517048676,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
110,standard_ping_null,null,0.0,0.05011935528900202,0.05011935528900202,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
111,replay_only_null,null,0.0,0.11524582120226973,0.11524582120226973,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
112,replay_only_null,null,0.0,0.06995909662771317,0.06995909662771317,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
113,replay_only_null,null,0.0,0.03143219797497698,0.03143219797497698,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
114,replay_only_null,null,0.0,0.0210908945584806,0.0210908945584806,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
115,replay_only_null,null,0.0,0.08365145433955723,0.08365145433955723,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
116,replay_only_null,null,0.0,0.04221149271491172,0.04221149271491172,0.0,eta_only,False,0.2136443208169237,False,False,False,,
117,replay_only_null,null,0.0,0.048023617789907,0.048023617789907,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
118,replay_only_null,null,0.0,0.06514988910271968,0.06514988910271968,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
119,replay_only_null,null,0.0,0.030939649709363068,0.030939649709363068,0.0,colored_noise_alt,False,0.2136443208169237,False,False,False,,
120,replay_only_null,null,0.0,0.07871658081689553,0.07871658081689553,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
121,replay_only_null,null,0.0,0.10350807127224493,0.10350807127224493,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
122,replay_only_null,null,0.0,0.07368946722337265,0.07368946722337265,0.0,eta_only,False,0.2136443208169237,False,False,False,,
123,replay_only_null,null,0.0,0.045954865216061035,0.045954865216061035,0.0,colored_noise_alt,False,0.2136443208169237,False,False,False,,
124,replay_only_null,null,0.0,0.011246209793485548,0.011246209793485548,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
125,replay_only_null,null,0.0,0.06183293655900325,0.06183293655900325,0.0,colored_noise_alt,False,0.2136443208169237,False,False,False,,
126,replay_only_null,null,0.0,0.050043043850703316,0.050043043850703316,0.0,generic_hidden_oscillator,False,0.2136443208169237,False,False,False,,
127,replay_only_null,null,0.0,0.07243398981728753,0.07243398981728753,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
128,replay_only_null,null,0.0,0.061744121567272554,0.061744121567272554,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
129,replay_only_null,null,0.0,0.08074446183119925,0.08074446183119925,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
130,replay_only_null,null,0.0,0.009054342971341438,0.009054342971341438,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
131,replay_only_null,null,0.0,0.061289482300489334,0.061289482300489334,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
132,replay_only_null,null,0.0,0.07363825453085665,0.07363825453085665,0.0,eta_only,False,0.2136443208169237,False,False,False,,
133,replay_only_null,null,0.0,0.08281997936400518,0.08281997936400518,0.0,eta_only,False,0.2136443208169237,False,False,False,,
134,replay_only_null,null,0.0,0.03571701291815407,0.03571701291815407,0.0,eta_only,False,0.2136443208169237,False,False,False,,
135,replay_only_null,null,0.0,0.06963810479495962,0.06963810479495962,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
136,replay_only_null,null,0.0,0.0607061644447705,0.0607061644447705,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
137,replay_only_null,null,0.0,0.13270964534534993,0.13270964534534993,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
138,replay_only_null,null,0.0,0.07091358748709686,0.07091358748709686,0.0,eta_only,False,0.2136443208169237,False,False,False,,
139,replay_only_null,null,0.0,0.04720703839856816,0.04720703839856816,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
140,replay_only_null,null,0.0,0.005442720404975503,0.005442720404975503,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
141,replay_only_null,null,0.0,0.0721681870276461,0.0721681870276461,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
142,replay_only_null,null,0.0,0.07964600224672497,0.07964600224672497,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
143,replay_only_null,null,0.0,0.05934689863932042,0.05934689863932042,0.0,eta_only,False,0.2136443208169237,False,False,False,,
144,replay_only_null,null,0.0,0.05908098812028625,0.05908098812028625,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
145,replay_only_null,null,0.0,0.05239846845189566,0.05239846845189566,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
146,replay_only_null,null,0.0,0.008799972158475416,0.008799972158475416,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
147,replay_only_null,null,0.0,0.07350469948047857,0.07350469948047857,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
148,replay_only_null,null,0.0,0.042641236903759136,0.042641236903759136,0.0,colored_noise_alt,False,0.2136443208169237,False,False,False,,
149,replay_only_null,null,0.0,0.08195102435415696,0.08195102435415696,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
150,replay_only_null,null,0.0,0.014198423674834267,0.014198423674834267,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
151,replay_only_null,null,0.0,0.032271052067419544,0.032271052067419544,0.0,colored_noise_alt,False,0.2136443208169237,False,False,False,,
152,replay_only_null,null,0.0,0.05094299123084257,0.05094299123084257,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
153,replay_only_null,null,0.0,0.07847561437746531,0.07847561437746531,0.0,replay_only_basis,False,0.2136443208169237,False,False,False,,
154,replay_only_null,null,0.0,0.05858401278039954,0.05858401278039954,0.0,eta_only,False,0.2136443208169237,False,False,False,,
155,replay_only_null,null,0.0,0.0663193016418337,0.0663193016418337,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
156,replay_only_null,null,0.0,0.03934431767971981,0.03934431767971981,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
157,replay_only_null,null,0.0,0.05467119018151372,0.05467119018151372,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
