trial_id,generator,generator_type,fold,model,raw_loss,K_hat_scaled,complexity_weight,selected_penalty,penalized_loss
87,standard_ping_null,null,5,replay_only_basis,1.0789144620260505,0.02316780034994983,0.25,0.04,1.0889144620260505
87,standard_ping_null,null,5,standard_ping,1.0556316785764912,0.02316780034994983,0.2,0.04,1.0636316785764912
87,standard_ping_null,null,5,sensory_drive_only,1.072824884019338,0.02316780034994983,0.2,0.04,1.080824884019338
87,standard_ping_null,null,5,generic_hidden_oscillator,1.025110997645253,0.02316780034994983,0.65,0.04,1.051110997645253
87,standard_ping_null,null,5,colored_noise_alt,1.0028016933247417,0.02316780034994983,0.5,0.04,1.0228016933247417
88,standard_ping_null,null,0,full_reciprocal,1.0914205150566638,0.060210798665121606,1.0,0.04,1.1314205150566639
88,standard_ping_null,null,0,eta_only,1.0253765315845884,0.060210798665121606,0.35,0.04,1.0393765315845884
88,standard_ping_null,null,0,zeta_only,1.0339092724350551,0.060210798665121606,0.35,0.04,1.0479092724350552
88,standard_ping_null,null,0,null_no_coupling,1.0771118632664838,0.060210798665121606,0.0,0.04,1.0771118632664838
88,standard_ping_null,null,0,replay_only_basis,0.9584442230519641,0.060210798665121606,0.25,0.04,0.9684442230519641
88,standard_ping_null,null,0,standard_ping,0.9818341416667679,0.060210798665121606,0.2,0.04,0.9898341416667679
88,standard_ping_null,null,0,sensory_drive_only,0.8888207774525856,0.060210798665121606,0.2,0.04,0.8968207774525856
88,standard_ping_null,null,0,generic_hidden_oscillator,1.0432891890472191,0.060210798665121606,0.65,0.04,1.0692891890472191
88,standard_ping_null,null,0,colored_noise_alt,1.0306543421504342,0.060210798665121606,0.5,0.04,1.0506543421504342
88,standard_ping_null,null,1,full_reciprocal,1.191786615809394,0.060210798665121606,1.0,0.04,1.231786615809394
88,standard_ping_null,null,1,eta_only,1.062644653584117,0.060210798665121606,0.35,0.04,1.076644653584117
88,standard_ping_null,null,1,zeta_only,1.0190416704063312,0.060210798665121606,0.35,0.04,1.0330416704063312
88,standard_ping_null,null,1,null_no_coupling,1.1936748344543338,0.060210798665121606,0.0,0.04,1.1936748344543338
88,standard_ping_null,null,1,replay_only_basis,1.0664229889779835,0.060210798665121606,0.25,0.04,1.0764229889779835
88,standard_ping_null,null,1,standard_ping,1.0672835624975658,0.060210798665121606,0.2,0.04,1.0752835624975658
88,standard_ping_null,null,1,sensory_drive_only,1.0935929628274728,0.060210798665121606,0.2,0.04,1.1015929628274728
88,standard_ping_null,null,1,generic_hidden_oscillator,0.9931543822020872,0.060210798665121606,0.65,0.04,1.0191543822020872
88,standard_ping_null,null,1,colored_noise_alt,1.049486627379863,0.060210798665121606,0.5,0.04,1.069486627379863
88,standard_ping_null,null,2,full_reciprocal,1.0092781115420335,0.060210798665121606,1.0,0.04,1.0492781115420335
88,standard_ping_null,null,2,eta_only,0.9576115340447634,0.060210798665121606,0.35,0.04,0.9716115340447634
88,standard_ping_null,null,2,zeta_only,0.9877105316948982,0.060210798665121606,0.35,0.04,1.0017105316948982
88,standard_ping_null,null,2,null_no_coupling,1.0201205000237956,0.060210798665121606,0.0,0.04,1.0201205000237956
88,standard_ping_null,null,2,replay_only_basis,1.0771219720337508,0.060210798665121606,0.25,0.04,1.0871219720337508
88,standard_ping_null,null,2,standard_ping,0.9817541651527136,0.060210798665121606,0.2,0.04,0.9897541651527136
88,standard_ping_null,null,2,sensory_drive_only,0.9465149813745373,0.060210798665121606,0.2,0.04,0.9545149813745373
88,standard_ping_null,null,2,generic_hidden_oscillator,0.890363866034241,0.060210798665121606,0.65,0.04,0.916363866034241
88,standard_ping_null,null,2,colored_noise_alt,0.9321303914298684,0.060210798665121606,0.5,0.04,0.9521303914298684
88,standard_ping_null,null,3,full_reciprocal,1.071445863357489,0.060210798665121606,1.0,0.04,1.111445863357489
88,standard_ping_null,null,3,eta_only,0.9843003129755634,0.060210798665121606,0.35,0.04,0.9983003129755634
88,standard_ping_null,null,3,zeta_only,1.0222256563324885,0.060210798665121606,0.35,0.04,1.0362256563324885
88,standard_ping_null,null,3,null_no_coupling,1.0004371636238654,0.060210798665121606,0.0,0.04,1.0004371636238654
88,standard_ping_null,null,3,replay_only_basis,1.0843962175678648,0.060210798665121606,0.25,0.04,1.0943962175678648
88,standard_ping_null,null,3,standard_ping,0.9619020740578833,0.060210798665121606,0.2,0.04,0.9699020740578833
88,standard_ping_null,null,3,sensory_drive_only,1.0795110459414983,0.060210798665121606,0.2,0.04,1.0875110459414983
88,standard_ping_null,null,3,generic_hidden_oscillator,0.8935287982434117,0.060210798665121606,0.65,0.04,0.9195287982434117
88,standard_ping_null,null,3,colored_noise_alt,0.9715313350912388,0.060210798665121606,0.5,0.04,0.9915313350912388
88,standard_ping_null,null,4,full_reciprocal,1.2666610824138,0.060210798665121606,1.0,0.04,1.3066610824138
88,standard_ping_null,null,4,eta_only,1.2132813723397706,0.060210798665121606,0.35,0.04,1.2272813723397706
88,standard_ping_null,null,4,zeta_only,1.1674352520800597,0.060210798665121606,0.35,0.04,1.1814352520800597
88,standard_ping_null,null,4,null_no_coupling,1.2037028500161482,0.060210798665121606,0.0,0.04,1.2037028500161482
88,standard_ping_null,null,4,replay_only_basis,1.2234201896461288,0.060210798665121606,0.25,0.04,1.2334201896461288
88,standard_ping_null,null,4,standard_ping,1.1334276241082382,0.060210798665121606,0.2,0.04,1.1414276241082382
88,standard_ping_null,null,4,sensory_drive_only,1.1907100925714256,0.060210798665121606,0.2,0.04,1.1987100925714256
88,standard_ping_null,null,4,generic_hidden_oscillator,1.1691116449358445,0.060210798665121606,0.65,0.04,1.1951116449358445
88,standard_ping_null,null,4,colored_noise_alt,1.1523301182350336,0.060210798665121606,0.5,0.04,1.1723301182350336
88,standard_ping_null,null,5,full_reciprocal,1.152835592970951,0.060210798665121606,1.0,0.04,1.192835592970951
88,standard_ping_null,null,5,eta_only,1.1011329122774551,0.060210798665121606,0.35,0.04,1.1151329122774551
88,standard_ping_null,null,5,zeta_only,1.0115568627674967,0.060210798665121606,0.35,0.04,1.0255568627674967
88,standard_ping_null,null,5,null_no_coupling,1.1150914198252388,0.060210798665121606,0.0,0.04,1.1150914198252388
88,standard_ping_null,null,5,replay_only_basis,0.96725545582865,0.060210798665121606,0.25,0.04,0.97725545582865
88,standard_ping_null,null,5,standard_ping,0.9990674527198402,0.060210798665121606,0.2,0.04,1.0070674527198402
88,standard_ping_null,null,5,sensory_drive_only,1.0682894395594513,0.060210798665121606,0.2,0.04,1.0762894395594513
88,standard_ping_null,null,5,generic_hidden_oscillator,1.0101161957397295,0.060210798665121606,0.65,0.04,1.0361161957397296
88,standard_ping_null,null,5,colored_noise_alt,1.0153464646411627,0.060210798665121606,0.5,0.04,1.0353464646411628
89,standard_ping_null,null,0,full_reciprocal,0.9714424925195819,0.10102671776847466,1.0,0.04,1.011442492519582
89,standard_ping_null,null,0,eta_only,0.7919031198736277,0.10102671776847466,0.35,0.04,0.8059031198736277
89,standard_ping_null,null,0,zeta_only,0.8416555081858408,0.10102671776847466,0.35,0.04,0.8556555081858408
89,standard_ping_null,null,0,null_no_coupling,0.8939425191449867,0.10102671776847466,0.0,0.04,0.8939425191449867
89,standard_ping_null,null,0,replay_only_basis,0.9162440300620407,0.10102671776847466,0.25,0.04,0.9262440300620407
89,standard_ping_null,null,0,standard_ping,0.9022952178810881,0.10102671776847466,0.2,0.04,0.9102952178810881
89,standard_ping_null,null,0,sensory_drive_only,0.8251910117147205,0.10102671776847466,0.2,0.04,0.8331910117147205
89,standard_ping_null,null,0,generic_hidden_oscillator,0.824185416239972,0.10102671776847466,0.65,0.04,0.850185416239972
89,standard_ping_null,null,0,colored_noise_alt,0.8850510503773145,0.10102671776847466,0.5,0.04,0.9050510503773145
89,standard_ping_null,null,1,full_reciprocal,1.2186543043084042,0.10102671776847466,1.0,0.04,1.2586543043084042
89,standard_ping_null,null,1,eta_only,1.1311701321198513,0.10102671776847466,0.35,0.04,1.1451701321198513
89,standard_ping_null,null,1,zeta_only,1.0497281749458427,0.10102671776847466,0.35,0.04,1.0637281749458427
89,standard_ping_null,null,1,null_no_coupling,1.169283815438644,0.10102671776847466,0.0,0.04,1.169283815438644
89,standard_ping_null,null,1,replay_only_basis,1.1657329709210398,0.10102671776847466,0.25,0.04,1.1757329709210398
89,standard_ping_null,null,1,standard_ping,1.048685282559606,0.10102671776847466,0.2,0.04,1.056685282559606
89,standard_ping_null,null,1,sensory_drive_only,1.036880734833719,0.10102671776847466,0.2,0.04,1.044880734833719
89,standard_ping_null,null,1,generic_hidden_oscillator,1.0702680440745904,0.10102671776847466,0.65,0.04,1.0962680440745904
89,standard_ping_null,null,1,colored_noise_alt,0.9748013149144383,0.10102671776847466,0.5,0.04,0.9948013149144384
89,standard_ping_null,null,2,full_reciprocal,1.1943332385999703,0.10102671776847466,1.0,0.04,1.2343332385999704
89,standard_ping_null,null,2,eta_only,1.0622740848355847,0.10102671776847466,0.35,0.04,1.0762740848355847
89,standard_ping_null,null,2,zeta_only,1.0779443810117675,0.10102671776847466,0.35,0.04,1.0919443810117675
89,standard_ping_null,null,2,null_no_coupling,1.0439237590455315,0.10102671776847466,0.0,0.04,1.0439237590455315
89,standard_ping_null,null,2,replay_only_basis,1.0672631531508263,0.10102671776847466,0.25,0.04,1.0772631531508263
89,standard_ping_null,null,2,standard_ping,1.0258662802190313,0.10102671776847466,0.2,0.04,1.0338662802190313
89,standard_ping_null,null,2,sensory_drive_only,1.0728606749660103,0.10102671776847466,0.2,0.04,1.0808606749660103
89,standard_ping_null,null,2,generic_hidden_oscillator,1.0613251890214892,0.10102671776847466,0.65,0.04,1.0873251890214892
89,standard_ping_null,null,2,colored_noise_alt,0.921991852636738,0.10102671776847466,0.5,0.04,0.941991852636738
89,standard_ping_null,null,3,full_reciprocal,1.153384938849383,0.10102671776847466,1.0,0.04,1.1933849388493831
89,standard_ping_null,null,3,eta_only,1.1341695438283643,0.10102671776847466,0.35,0.04,1.1481695438283643
89,standard_ping_null,null,3,zeta_only,1.0581125102510334,0.10102671776847466,0.35,0.04,1.0721125102510334
89,standard_ping_null,null,3,null_no_coupling,1.079844566062963,0.10102671776847466,0.0,0.04,1.079844566062963
89,standard_ping_null,null,3,replay_only_basis,1.063498850250323,0.10102671776847466,0.25,0.04,1.073498850250323
89,standard_ping_null,null,3,standard_ping,1.0198158068239866,0.10102671776847466,0.2,0.04,1.0278158068239867
89,standard_ping_null,null,3,sensory_drive_only,1.058254794577649,0.10102671776847466,0.2,0.04,1.066254794577649
89,standard_ping_null,null,3,generic_hidden_oscillator,1.0635035630302385,0.10102671776847466,0.65,0.04,1.0895035630302385
89,standard_ping_null,null,3,colored_noise_alt,1.0459002706269134,0.10102671776847466,0.5,0.04,1.0659002706269134
89,standard_ping_null,null,4,full_reciprocal,1.1070259194757728,0.10102671776847466,1.0,0.04,1.1470259194757728
89,standard_ping_null,null,4,eta_only,0.9599650114909286,0.10102671776847466,0.35,0.04,0.9739650114909286
89,standard_ping_null,null,4,zeta_only,1.042734059956832,0.10102671776847466,0.35,0.04,1.056734059956832
89,standard_ping_null,null,4,null_no_coupling,1.0742953513513067,0.10102671776847466,0.0,0.04,1.0742953513513067
89,standard_ping_null,null,4,replay_only_basis,1.0861532327408345,0.10102671776847466,0.25,0.04,1.0961532327408345
89,standard_ping_null,null,4,standard_ping,1.036096672206501,0.10102671776847466,0.2,0.04,1.044096672206501
89,standard_ping_null,null,4,sensory_drive_only,1.0698426708186355,0.10102671776847466,0.2,0.04,1.0778426708186355
89,standard_ping_null,null,4,generic_hidden_oscillator,1.0552777672350953,0.10102671776847466,0.65,0.04,1.0812777672350953
89,standard_ping_null,null,4,colored_noise_alt,0.9857333101687143,0.10102671776847466,0.5,0.04,1.0057333101687143
89,standard_ping_null,null,5,full_reciprocal,1.1982322594369428,0.10102671776847466,1.0,0.04,1.2382322594369428
89,standard_ping_null,null,5,eta_only,1.0355301593501438,0.10102671776847466,0.35,0.04,1.0495301593501438
89,standard_ping_null,null,5,zeta_only,0.9856651391182678,0.10102671776847466,0.35,0.04,0.9996651391182678
89,standard_ping_null,null,5,null_no_coupling,1.0155793516828724,0.10102671776847466,0.0,0.04,1.0155793516828724
89,standard_ping_null,null,5,replay_only_basis,1.0480781027721013,0.10102671776847466,0.25,0.04,1.0580781027721013
89,standard_ping_null,null,5,standard_ping,1.037089511738559,0.10102671776847466,0.2,0.04,1.045089511738559
89,standard_ping_null,null,5,sensory_drive_only,1.0240698464877465,0.10102671776847466,0.2,0.04,1.0320698464877465
89,standard_ping_null,null,5,generic_hidden_oscillator,1.048921466285848,0.10102671776847466,0.65,0.04,1.074921466285848
89,standard_ping_null,null,5,colored_noise_alt,1.1354577153565881,0.10102671776847466,0.5,0.04,1.1554577153565881
90,standard_ping_null,null,0,full_reciprocal,1.1458198385127867,0.041627219130196055,1.0,0.04,1.1858198385127867
90,standard_ping_null,null,0,eta_only,0.9777700394570836,0.041627219130196055,0.35,0.04,0.9917700394570836
90,standard_ping_null,null,0,zeta_only,0.9865170159065626,0.041627219130196055,0.35,0.04,1.0005170159065626
90,standard_ping_null,null,0,null_no_coupling,1.0435670697604402,0.041627219130196055,0.0,0.04,1.0435670697604402
90,standard_ping_null,null,0,replay_only_basis,0.9628732336527239,0.041627219130196055,0.25,0.04,0.9728732336527239
90,standard_ping_null,null,0,standard_ping,1.0516470468060746,0.041627219130196055,0.2,0.04,1.0596470468060746
90,standard_ping_null,null,0,sensory_drive_only,1.057551625052226,0.041627219130196055,0.2,0.04,1.0655516250522261
90,standard_ping_null,null,0,generic_hidden_oscillator,1.1014971332949015,0.041627219130196055,0.65,0.04,1.1274971332949015
90,standard_ping_null,null,0,colored_noise_alt,0.9550886407515472,0.041627219130196055,0.5,0.04,0.9750886407515472
90,standard_ping_null,null,1,full_reciprocal,1.226462989495832,0.041627219130196055,1.0,0.04,1.2664629894958321
90,standard_ping_null,null,1,eta_only,1.0389954547150964,0.041627219130196055,0.35,0.04,1.0529954547150964
90,standard_ping_null,null,1,zeta_only,1.0950187275051262,0.041627219130196055,0.35,0.04,1.1090187275051262
90,standard_ping_null,null,1,null_no_coupling,1.0995703265432744,0.041627219130196055,0.0,0.04,1.0995703265432744
90,standard_ping_null,null,1,replay_only_basis,1.0759122132295373,0.041627219130196055,0.25,0.04,1.0859122132295373
90,standard_ping_null,null,1,standard_ping,1.0206603872052937,0.041627219130196055,0.2,0.04,1.0286603872052937
90,standard_ping_null,null,1,sensory_drive_only,1.0143731921696544,0.041627219130196055,0.2,0.04,1.0223731921696544
90,standard_ping_null,null,1,generic_hidden_oscillator,1.027561117968712,0.041627219130196055,0.65,0.04,1.053561117968712
90,standard_ping_null,null,1,colored_noise_alt,1.0373374001577471,0.041627219130196055,0.5,0.04,1.0573374001577471
90,standard_ping_null,null,2,full_reciprocal,1.0272322511598582,0.041627219130196055,1.0,0.04,1.0672322511598582
90,standard_ping_null,null,2,eta_only,0.9399946994921834,0.041627219130196055,0.35,0.04,0.9539946994921834
90,standard_ping_null,null,2,zeta_only,0.9758685684583581,0.041627219130196055,0.35,0.04,0.9898685684583581
90,standard_ping_null,null,2,null_no_coupling,0.9767217028187198,0.041627219130196055,0.0,0.04,0.9767217028187198
90,standard_ping_null,null,2,replay_only_basis,1.0115670182898802,0.041627219130196055,0.25,0.04,1.0215670182898802
90,standard_ping_null,null,2,standard_ping,0.9807954272590028,0.041627219130196055,0.2,0.04,0.9887954272590028
90,standard_ping_null,null,2,sensory_drive_only,0.9875094821965945,0.041627219130196055,0.2,0.04,0.9955094821965945
90,standard_ping_null,null,2,generic_hidden_oscillator,0.9036973479496698,0.041627219130196055,0.65,0.04,0.9296973479496699
90,standard_ping_null,null,2,colored_noise_alt,0.9771102018572527,0.041627219130196055,0.5,0.04,0.9971102018572527
90,standard_ping_null,null,3,full_reciprocal,1.0995290634709218,0.041627219130196055,1.0,0.04,1.1395290634709219
90,standard_ping_null,null,3,eta_only,1.079240946377748,0.041627219130196055,0.35,0.04,1.093240946377748
90,standard_ping_null,null,3,zeta_only,0.9616475320879329,0.041627219130196055,0.35,0.04,0.9756475320879329
90,standard_ping_null,null,3,null_no_coupling,1.1574474331008182,0.041627219130196055,0.0,0.04,1.1574474331008182
90,standard_ping_null,null,3,replay_only_basis,1.1216392902717522,0.041627219130196055,0.25,0.04,1.1316392902717523
90,standard_ping_null,null,3,standard_ping,1.0622708190883157,0.041627219130196055,0.2,0.04,1.0702708190883157
90,standard_ping_null,null,3,sensory_drive_only,0.9902821884750949,0.041627219130196055,0.2,0.04,0.9982821884750949
90,standard_ping_null,null,3,generic_hidden_oscillator,1.0590866813669855,0.041627219130196055,0.65,0.04,1.0850866813669855
90,standard_ping_null,null,3,colored_noise_alt,1.1344164063877396,0.041627219130196055,0.5,0.04,1.1544164063877396
90,standard_ping_null,null,4,full_reciprocal,1.262590492801437,0.041627219130196055,1.0,0.04,1.3025904928014371
90,standard_ping_null,null,4,eta_only,1.1132819542989492,0.041627219130196055,0.35,0.04,1.1272819542989492
90,standard_ping_null,null,4,zeta_only,1.084646484668435,0.041627219130196055,0.35,0.04,1.098646484668435
90,standard_ping_null,null,4,null_no_coupling,1.185576678257345,0.041627219130196055,0.0,0.04,1.185576678257345
90,standard_ping_null,null,4,replay_only_basis,1.2114751728169297,0.041627219130196055,0.25,0.04,1.2214751728169297
90,standard_ping_null,null,4,standard_ping,1.1632176093825022,0.041627219130196055,0.2,0.04,1.1712176093825022
90,standard_ping_null,null,4,sensory_drive_only,1.2007954793801296,0.041627219130196055,0.2,0.04,1.2087954793801297
90,standard_ping_null,null,4,generic_hidden_oscillator,1.1410941650580753,0.041627219130196055,0.65,0.04,1.1670941650580753
90,standard_ping_null,null,4,colored_noise_alt,1.045255696699316,0.041627219130196055,0.5,0.04,1.065255696699316
90,standard_ping_null,null,5,full_reciprocal,1.2277401498690073,0.041627219130196055,1.0,0.04,1.2677401498690073
90,standard_ping_null,null,5,eta_only,0.9718655446861967,0.041627219130196055,0.35,0.04,0.9858655446861967
90,standard_ping_null,null,5,zeta_only,0.9842314588140089,0.041627219130196055,0.35,0.04,0.9982314588140089
90,standard_ping_null,null,5,null_no_coupling,1.0381089411932358,0.041627219130196055,0.0,0.04,1.0381089411932358
90,standard_ping_null,null,5,replay_only_basis,1.0093803273173745,0.041627219130196055,0.25,0.04,1.0193803273173745
90,standard_ping_null,null,5,standard_ping,1.082668175147628,0.041627219130196055,0.2,0.04,1.090668175147628
90,standard_ping_null,null,5,sensory_drive_only,1.0896600631524993,0.041627219130196055,0.2,0.04,1.0976600631524993
90,standard_ping_null,null,5,generic_hidden_oscillator,1.018961373966745,0.041627219130196055,0.65,0.04,1.044961373966745
90,standard_ping_null,null,5,colored_noise_alt,0.9746001704631382,0.041627219130196055,0.5,0.04,0.9946001704631382
91,standard_ping_null,null,0,full_reciprocal,1.0487816582179563,0.062390235184844704,1.0,0.04,1.0887816582179564
91,standard_ping_null,null,0,eta_only,0.952063399118752,0.062390235184844704,0.35,0.04,0.966063399118752
91,standard_ping_null,null,0,zeta_only,0.9959750017545415,0.062390235184844704,0.35,0.04,1.0099750017545415
91,standard_ping_null,null,0,null_no_coupling,1.0670303504487102,0.062390235184844704,0.0,0.04,1.0670303504487102
91,standard_ping_null,null,0,replay_only_basis,1.0301257517747,0.062390235184844704,0.25,0.04,1.0401257517747
91,standard_ping_null,null,0,standard_ping,1.0455832142168955,0.062390235184844704,0.2,0.04,1.0535832142168955
91,standard_ping_null,null,0,sensory_drive_only,0.9949306759451919,0.062390235184844704,0.2,0.04,1.002930675945192
91,standard_ping_null,null,0,generic_hidden_oscillator,1.077745298576482,0.062390235184844704,0.65,0.04,1.103745298576482
91,standard_ping_null,null,0,colored_noise_alt,1.0116780861560475,0.062390235184844704,0.5,0.04,1.0316780861560475
91,standard_ping_null,null,1,full_reciprocal,1.1297616548490523,0.062390235184844704,1.0,0.04,1.1697616548490524
91,standard_ping_null,null,1,eta_only,1.0974074893623136,0.062390235184844704,0.35,0.04,1.1114074893623136
91,standard_ping_null,null,1,zeta_only,0.9948217897935708,0.062390235184844704,0.35,0.04,1.0088217897935707
91,standard_ping_null,null,1,null_no_coupling,1.1534652538045713,0.062390235184844704,0.0,0.04,1.1534652538045713
91,standard_ping_null,null,1,replay_only_basis,0.9945886952803388,0.062390235184844704,0.25,0.04,1.0045886952803387
91,standard_ping_null,null,1,standard_ping,1.0391147385176398,0.062390235184844704,0.2,0.04,1.0471147385176398
91,standard_ping_null,null,1,sensory_drive_only,0.9418878026336767,0.062390235184844704,0.2,0.04,0.9498878026336767
91,standard_ping_null,null,1,generic_hidden_oscillator,1.0152750860643882,0.062390235184844704,0.65,0.04,1.0412750860643882
91,standard_ping_null,null,1,colored_noise_alt,1.036354080226718,0.062390235184844704,0.5,0.04,1.056354080226718
91,standard_ping_null,null,2,full_reciprocal,0.9672727505873647,0.062390235184844704,1.0,0.04,1.0072727505873647
91,standard_ping_null,null,2,eta_only,0.9329946927829301,0.062390235184844704,0.35,0.04,0.9469946927829301
91,standard_ping_null,null,2,zeta_only,0.8971639834057383,0.062390235184844704,0.35,0.04,0.9111639834057383
91,standard_ping_null,null,2,null_no_coupling,0.927870327318188,0.062390235184844704,0.0,0.04,0.927870327318188
91,standard_ping_null,null,2,replay_only_basis,0.8924118611455444,0.062390235184844704,0.25,0.04,0.9024118611455444
91,standard_ping_null,null,2,standard_ping,0.9324129910357447,0.062390235184844704,0.2,0.04,0.9404129910357447
91,standard_ping_null,null,2,sensory_drive_only,0.8981454969204246,0.062390235184844704,0.2,0.04,0.9061454969204246
91,standard_ping_null,null,2,generic_hidden_oscillator,0.9777808545438507,0.062390235184844704,0.65,0.04,1.0037808545438507
91,standard_ping_null,null,2,colored_noise_alt,0.9442075043845628,0.062390235184844704,0.5,0.04,0.9642075043845628
91,standard_ping_null,null,3,full_reciprocal,1.1612253631009666,0.062390235184844704,1.0,0.04,1.2012253631009666
91,standard_ping_null,null,3,eta_only,0.85183028967924,0.062390235184844704,0.35,0.04,0.86583028967924
91,standard_ping_null,null,3,zeta_only,0.9070578507822546,0.062390235184844704,0.35,0.04,0.9210578507822547
91,standard_ping_null,null,3,null_no_coupling,0.9888810973958739,0.062390235184844704,0.0,0.04,0.9888810973958739
91,standard_ping_null,null,3,replay_only_basis,0.9188264436041514,0.062390235184844704,0.25,0.04,0.9288264436041515
91,standard_ping_null,null,3,standard_ping,0.9561590898749156,0.062390235184844704,0.2,0.04,0.9641590898749156
91,standard_ping_null,null,3,sensory_drive_only,0.9299596647094682,0.062390235184844704,0.2,0.04,0.9379596647094682
91,standard_ping_null,null,3,generic_hidden_oscillator,0.9621370215566255,0.062390235184844704,0.65,0.04,0.9881370215566255
91,standard_ping_null,null,3,colored_noise_alt,0.8215204633703219,0.062390235184844704,0.5,0.04,0.8415204633703219
91,standard_ping_null,null,4,full_reciprocal,1.0160582118175867,0.062390235184844704,1.0,0.04,1.0560582118175867
91,standard_ping_null,null,4,eta_only,0.9661597615180532,0.062390235184844704,0.35,0.04,0.9801597615180532
91,standard_ping_null,null,4,zeta_only,0.9838465859485822,0.062390235184844704,0.35,0.04,0.9978465859485822
91,standard_ping_null,null,4,null_no_coupling,1.0048712152277393,0.062390235184844704,0.0,0.04,1.0048712152277393
91,standard_ping_null,null,4,replay_only_basis,1.0394742248816853,0.062390235184844704,0.25,0.04,1.0494742248816853
91,standard_ping_null,null,4,standard_ping,0.9517941592459347,0.062390235184844704,0.2,0.04,0.9597941592459347
91,standard_ping_null,null,4,sensory_drive_only,1.0347353390844398,0.062390235184844704,0.2,0.04,1.0427353390844398
91,standard_ping_null,null,4,generic_hidden_oscillator,0.968392060182566,0.062390235184844704,0.65,0.04,0.994392060182566
91,standard_ping_null,null,4,colored_noise_alt,0.9523921352017737,0.062390235184844704,0.5,0.04,0.9723921352017737
91,standard_ping_null,null,5,full_reciprocal,1.0158688812488954,0.062390235184844704,1.0,0.04,1.0558688812488954
91,standard_ping_null,null,5,eta_only,0.8836681760858589,0.062390235184844704,0.35,0.04,0.8976681760858589
91,standard_ping_null,null,5,zeta_only,0.9853961163908989,0.062390235184844704,0.35,0.04,0.9993961163908989
91,standard_ping_null,null,5,null_no_coupling,1.010302861304852,0.062390235184844704,0.0,0.04,1.010302861304852
91,standard_ping_null,null,5,replay_only_basis,0.9406542695025399,0.062390235184844704,0.25,0.04,0.95065426950254
91,standard_ping_null,null,5,standard_ping,0.9539837150189602,0.062390235184844704,0.2,0.04,0.9619837150189602
91,standard_ping_null,null,5,sensory_drive_only,0.9395601726667491,0.062390235184844704,0.2,0.04,0.9475601726667491
91,standard_ping_null,null,5,generic_hidden_oscillator,0.9347946064543253,0.062390235184844704,0.65,0.04,0.9607946064543254
91,standard_ping_null,null,5,colored_noise_alt,0.8767500005776024,0.062390235184844704,0.5,0.04,0.8967500005776025
92,standard_ping_null,null,0,full_reciprocal,1.1558547811794277,0.09009204412958491,1.0,0.04,1.1958547811794278
92,standard_ping_null,null,0,eta_only,1.0370592751960421,0.09009204412958491,0.35,0.04,1.0510592751960421
92,standard_ping_null,null,0,zeta_only,0.9635075424585534,0.09009204412958491,0.35,0.04,0.9775075424585534
92,standard_ping_null,null,0,null_no_coupling,1.1509545206392264,0.09009204412958491,0.0,0.04,1.1509545206392264
92,standard_ping_null,null,0,replay_only_basis,1.0806128980477694,0.09009204412958491,0.25,0.04,1.0906128980477694
92,standard_ping_null,null,0,standard_ping,0.998906557291765,0.09009204412958491,0.2,0.04,1.006906557291765
92,standard_ping_null,null,0,sensory_drive_only,0.9762909088620417,0.09009204412958491,0.2,0.04,0.9842909088620417
92,standard_ping_null,null,0,generic_hidden_oscillator,1.034435403125147,0.09009204412958491,0.65,0.04,1.060435403125147
92,standard_ping_null,null,0,colored_noise_alt,1.0160382134991668,0.09009204412958491,0.5,0.04,1.0360382134991668
92,standard_ping_null,null,1,full_reciprocal,1.11296373336386,0.09009204412958491,1.0,0.04,1.15296373336386
92,standard_ping_null,null,1,eta_only,0.9467273165543668,0.09009204412958491,0.35,0.04,0.9607273165543668
92,standard_ping_null,null,1,zeta_only,1.0089423581715202,0.09009204412958491,0.35,0.04,1.0229423581715202
92,standard_ping_null,null,1,null_no_coupling,1.1300663644904771,0.09009204412958491,0.0,0.04,1.1300663644904771
92,standard_ping_null,null,1,replay_only_basis,1.02194465778833,0.09009204412958491,0.25,0.04,1.03194465778833
92,standard_ping_null,null,1,standard_ping,1.032274238629524,0.09009204412958491,0.2,0.04,1.040274238629524
92,standard_ping_null,null,1,sensory_drive_only,0.9647254364602398,0.09009204412958491,0.2,0.04,0.9727254364602398
92,standard_ping_null,null,1,generic_hidden_oscillator,0.8858863827187959,0.09009204412958491,0.65,0.04,0.911886382718796
92,standard_ping_null,null,1,colored_noise_alt,1.0531537941065379,0.09009204412958491,0.5,0.04,1.0731537941065379
92,standard_ping_null,null,2,full_reciprocal,0.9272593263530359,0.09009204412958491,1.0,0.04,0.9672593263530359
92,standard_ping_null,null,2,eta_only,0.8631736612810709,0.09009204412958491,0.35,0.04,0.8771736612810709
92,standard_ping_null,null,2,zeta_only,0.9310639420022344,0.09009204412958491,0.35,0.04,0.9450639420022344
92,standard_ping_null,null,2,null_no_coupling,0.9908870566671417,0.09009204412958491,0.0,0.04,0.9908870566671417
92,standard_ping_null,null,2,replay_only_basis,0.960824413608531,0.09009204412958491,0.25,0.04,0.970824413608531
92,standard_ping_null,null,2,standard_ping,0.8986270840809287,0.09009204412958491,0.2,0.04,0.9066270840809287
92,standard_ping_null,null,2,sensory_drive_only,0.9518949786714304,0.09009204412958491,0.2,0.04,0.9598949786714304
